zi,desc,pinyin,nstrokes,alias,is_radical,is_zi,is_traditional,desc_en,is_active
泊,,bo2,,泊,0,1,0,to anchor/touch at/to moor,1
浡,,bo2,,浡,0,1,0,full/gushing (of fountain),1
礴,,bo2,,礡,0,1,0,to fill/to extend,1
箔,,bo2,,箔,0,1,0,"plaited matting (of rushes, bamboo etc)/silkworm basket/metal foil/foil paper",1
脖,,bo2,,脖,0,1,0,neck,1
膊,,bo2,,膊,0,1,0,shoulder/upper arm,1
舶,,bo2,,舶,0,1,0,ship,1
葧,,bo2,,葧,0,1,0,Heleocharis plantaginea,1
薄,,bo2,,薄,0,1,0,meager/slight/weak/ungenerous or unkind/frivolous/to despise/to belittle/to look down on/to approach or near,1
袯,,bo2,,襏,0,1,0,see 襏襫|袯襫[bo2 shi4],1
襮,,bo2,,襮,0,1,0,embroidered collar/expose,1
踣,,bo2,,踣,0,1,0,corpse/prostrate,1
钹,,bo2,,鈸,0,1,0,cymbals,1
铂,,bo2,,鉑,0,1,0,platinum (chemistry),1
鋍,,bo2,,鋍,0,1,0,"old term for beryllium, now written 鈹|铍[pi2]/variant of 鈸|钹[bo2], cymbals",1
镈,,bo2,,鎛,0,1,0,ancient musical intrument shaped as a bell/hoe/spade,1
馎,,bo2,,餺,0,1,0,rice cake,1
驳,,bo2,,駁,0,1,0,variegated/heterogeneous/to refute/to contradict/to ship by barge/a barge/a lighter (ship),1
驳,,bo2,,駮,0,1,0,variant of 駁|驳[bo2],1
髆,,bo2,,髆,0,1,0,shoulder blade,1
鹁,,bo2,,鵓,0,1,0,woodpidgeon,1
簸,,bo3,,簸,0,1,0,to winnow; to toss up and down,1
跛,,bo3,,跛,0,1,0,to limp/lame/crippled,1
捭,,bo4,,捭,0,1,0,variant of 擘[bo4]/to separate/to split,1
擘,,bo4,,擘,0,1,0,thumb/to break/to tear/to pierce/to split,1
柏,,bo4,,柏,0,1,0,variant of 檗[bo4],1
檗,,bo4,,檗,0,1,0,Phellodendron amurense,1
簸,,bo4,,簸,0,1,0,used in 簸箕[bo4 ji1],1
薄,,bo4,,薄,0,1,0,see 薄荷[bo4 he5],1
譒,,bo4,,譒,0,1,0,to promulgate/to spread,1
啵,,bo5,,啵,0,1,0,grammatical particle equivalent to 吧,1
卜,,bo5,,蔔,0,1,0,see 蘿蔔|萝卜[luo2 bo5],1
晡,,bu1,,晡,0,1,0,3-5 p.m.,1
逋,,bu1,,逋,0,1,0,to flee/to abscond/to owe,1
钸,,bu1,,鈽,0,1,0,metal plate,1
哺,,bu1,,餔,0,1,0,to eat/evening meal,1
醭,,bu2,,醭,0,1,0,mold on liquids,1
卜,,bu3,,卜,0,1,0,(bound form) to divine,1
卟,,bu3,,卟,0,1,0,used in the transliteration of the names of organic compounds porphyrin 卟啉[bu3 lin2] and porphin 卟吩[bu3 fen1],1
哺,,bu3,,哺,0,1,0,to feed,1
捕,,bu3,,捕,0,1,0,to catch/to seize/to capture,1
补,,bu3,,補,0,1,0,to repair/to patch/to mend/to make up for/to fill (a vacancy)/to supplement,1
㘵,,bu4,,㘵,0,1,0,(used in place names),1
不,,bu4,,不,0,1,0,no; not so/(bound form) not; un-,1
布,,bu4,,佈,0,1,0,variant of 布[bu4]/to announce/to spread,1
吥,,bu4,,吥,0,1,0,used for transcription in 嗊吥|唝吥[Gong4 bu4],1
埔,,bu4,,埔,0,1,0,port/wharf/pier,1
埗,,bu4,,埗,0,1,0,wharf/dock/jetty/trading center/port/place name,1
埠,,bu4,,埠,0,1,0,wharf/port/pier,1
布,,bu4,,布,0,1,0,cloth/to declare/to announce/to spread/to make known,1
怖,,bu4,,怖,0,1,0,terror/terrified/afraid/frightened,1
悑,,bu4,,悑,0,1,0,old variant of 怖[bu4],1
捗,,bu4,,捗,0,1,0,to make progress,1
步,,bu4,,步,0,1,0,a step/a pace/walk/march/stages in a process/situation,1
歨,,bu4,,歨,0,1,0,old variant of 步[bu4],1
歩,,bu4,,歩,0,1,0,old variant of 步[bu4],1
瓿,,bu4,,瓿,0,1,0,a kind of vase (old)/see 安瓿[an1 bu4],1
篰,,bu4,,篰,0,1,0,sieve-like utensil,1
簿,,bu4,,簿,0,1,0,a book/a register/account-book,1
蔀,,bu4,,蔀,0,1,0,(literary) to cover; to shelter/(literary) 76 years (unit of time in ancient calendars),1
部,,bu4,,部,0,1,0,"ministry/department/section/part/division/troops/board/classifier for works of literature, films, machines etc",1
钚,,bu4,,鈈,0,1,0,plutonium (chemistry),1
钸,,bu4,,鈽,0,1,0,plutonium (chemistry) (Tw),1
哺,,bu4,,餔,0,1,0,see 餔子|哺子[bu4 zi5],1
嚓,,ca1,,嚓,0,1,0,(onom.) scraping sound/ripping of fabric/screeching of tires,1
擦,,ca1,,擦,0,1,0,"to rub; to scratch/to towel; to wipe with a towel/to apply (lipstick, lotion etc)/to touch; to brush (past)/to shred (vegetables etc)",1
礤,,ca3,,礤,0,1,0,shredder/grater (kitchen implement for grating vegetables)/grindstone,1
猜,,cai1,,猜,0,1,0,to guess,1
才,,cai2,,才,0,1,0,ability; talent/sb of a certain type/a capable individual/then and only then/just now/(before an expression of quantity) only,1
材,,cai2,,材,0,1,0,material/timber/ability/aptitude/a capable individual/coffin (old),1
才,,cai2,,纔,0,1,0,(variant of 才[cai2]) just now/(variant of 才[cai2]) (before an expression of quantity) only,1
裁,,cai2,,裁,0,1,0,to cut out (as a dress)/to cut/to trim/to reduce/to diminish/to cut back (e.g. on staff)/decision/judgment,1
财,,cai2,,財,0,1,0,money/wealth/riches/property/valuables,1
睬,,cai3,,倸,0,1,0,variant of 睬[cai3],1
彩,,cai3,,彩,0,1,0,(bright) color/variety/applause/applaud/lottery prize,1
采,,cai3,,採,0,1,0,to pick/to pluck/to collect/to select/to choose/to gather,1
睬,,cai3,,睬,0,1,0,to pay attention/to take notice of/to care for,1
䌽,,cai3,,綵,0,1,0,variant of 彩[cai3],1
踩,,cai3,,跴,0,1,0,variant of 踩[cai3],1
踩,,cai3,,踩,0,1,0,to step on/to tread/to stamp/to press a pedal/to pedal (a bike)/(online) to downvote,1
采,,cai3,,采,0,1,0,color/complexion/looks/variant of 彩[cai3]/variant of 採|采[cai3],1
埰,,cai4,,埰,0,1,0,old variant of 采[cai4],1
寀,,cai4,,寀,0,1,0,feudal estate,1
縩,,cai4,,縩,0,1,0,see 綷縩[cui4 cai4],1
菜,,cai4,,菜,0,1,0,"dish (type of food)/vegetable/cuisine/CL:盤|盘[pan2],道[dao4]/(coll.) (one's) type/(of one's skills etc) weak/poor",1
采,,cai4,,采,0,1,0,allotment to a feudal noble,1
参,,can1,,㕘,0,1,0,variant of 參|参[can1],1
参,,can1,,參,0,1,0,"to take part in/to participate/to join/to attend/to counsel/unequal/varied/irregular/uneven/not uniform/abbr. for 參議院|参议院 Senate, Upper House",1
参,,can1,,叅,0,1,0,old variant of 參|参[can1],1
喰,,can1,,喰,0,1,0,old variant of 餐[can1],1
歺,,can1,,歺,0,1,0,second-round simplified character for 餐[can1],1
湌,,can1,,湌,0,1,0,variant of 餐[can1],1
飡,,can1,,飡,0,1,0,variant of 餐[can1],1
餐,,can1,,餐,0,1,0,meal/to eat/classifier for meals,1
骖,,can1,,驂,0,1,0,outside horses of a team of 4,1
惭,,can2,,慙,0,1,0,variant of 慚|惭[can2],1
惭,,can2,,慚,0,1,0,ashamed,1
残,,can2,,殘,0,1,0,to destroy/to spoil/to ruin/to injure/cruel/oppressive/savage/brutal/incomplete/disabled/to remain/to survive/remnant/surplus,1
蚕,,can2,,蠶,0,1,0,silkworm,1
惨,,can3,,慘,0,1,0,miserable/wretched/cruel/inhuman/disastrous/tragic/dim/gloomy,1
憯,,can3,,憯,0,1,0,already/sorrowful,1
朁,,can3,,朁,0,1,0,"if, supposing, nevertheless",1
黪,,can3,,黲,0,1,0,dark/dim/gloomy/bleak,1
孱,,can4,,孱,0,1,0,see 孱頭|孱头[can4 tou5],1
灿,,can4,,燦,0,1,0,glorious/bright/brilliant/lustrous/resplendent,1
璨,,can4,,璨,0,1,0,gem/luster of gem,1
粲,,can4,,粲,0,1,0,beautiful/bright/splendid/smilingly,1
仓,,cang1,,倉,0,1,0,barn/granary/storehouse/cabin/hold (in ship),1
伧,,cang1,,傖,0,1,0,low fellow/rustic/rude/rough,1
凔,,cang1,,凔,0,1,0,cold,1
沧,,cang1,,滄,0,1,0,blue-green or azure (of water)/vast (of water)/cold,1
舱,,cang1,,艙,0,1,0,cabin/the hold of a ship or airplane,1
苍,,cang1,,蒼,0,1,0,dark blue/deep green/ash-gray,1
螥,,cang1,,螥,0,1,0,Japanese variant of 蒼|苍 house-fly,1
鸧,,cang1,,鶬,0,1,0,oriole,1
蔵,,cang2,,蔵,0,1,0,Japanese variant of 藏,1
藏,,cang2,,藏,0,1,0,to conceal/to hide away/to harbor/to store/to collect,1
鑶,,cang2,,鑶,0,1,0,(onom.) (sound of a bell),1
操,,cao1,,撡,0,1,0,old variant of 操[cao1],1
操,,cao1,,操,0,1,0,to grasp/to hold/to operate/to manage/to control/to steer/to exercise/to drill (practice)/to play/to speak (a language),1
糙,,cao1,,糙,0,1,0,rough/coarse (in texture),1
嘈,,cao2,,嘈,0,1,0,bustling/tumultuous/noisy,1
曹,,cao2,,曹,0,1,0,class or grade/generation/plaintiff and defendant (old)/government department (old),1
槽,,cao2,,槽,0,1,0,trough/manger/groove/channel/(Tw) (computing) hard drive,1
漕,,cao2,,漕,0,1,0,to transport (esp. grain) by water/(literary) watercourse; canal,1
艚,,cao2,,艚,0,1,0,seagoing junk,1
蓸,,cao2,,蓸,0,1,0,(a kind of herb),1
螬,,cao2,,螬,0,1,0,larva of Mimela lucidula,1
懆,,cao3,,懆,0,1,0,anxious/sad,1
草,,cao3,,艸,0,1,0,variant of 草[cao3],1
艹,,cao3,,艹,0,1,0,grass radical 草字頭兒|草字头儿[cao3 zi4 tou2 r5],1
草,,cao3,,草,0,1,0,"grass/straw/manuscript/draft (of a document)/careless/rough/CL:棵[ke1],撮[zuo3],株[zhu1],根[gen1]",1
操,,cao4,,操,0,1,0,variant of 肏[cao4],1
肏,,cao4,,肏,0,1,0,to fuck (vulgar),1
草,,cao4,,草,0,1,0,variant of 肏[cao4],1
䇲,,ce4,,䇲,0,1,0,variant of 筴|策[ce4],1
侧,,ce4,,側,0,1,0,the side/to incline towards/to lean/inclined/lateral/side,1
册,,ce4,,冊,0,1,0,book/booklet/classifier for books,1
厕,,ce4,,厠,0,1,0,variant of 廁|厕[ce4],1
厕,,ce4,,廁,0,1,0,restroom/toilet/lavatory,1
恻,,ce4,,惻,0,1,0,sorrowful,1
测,,ce4,,測,0,1,0,to survey/to measure/to conjecture,1
畟,,ce4,,畟,0,1,0,sharp,1
策,,ce4,,策,0,1,0,policy/plan/scheme/bamboo slip for writing (old)/to whip (a horse)/to encourage/riding crop with sharp spines (old)/essay written for the imperial examinations (old)/upward horizontal stroke in calligraphy,1
策,,ce4,,筞,0,1,0,variant of 策[ce4],1
策,,ce4,,筴,0,1,0,variant of 策[ce4],1
茦,,ce4,,茦,0,1,0,pointed grass blade/to prick,1
荝,,ce4,,萴,0,1,0,"plant genus Aconitum, aka monkshood or wolf's bane (used as poison and medicine)/Taiwan pr. [ze2]",1
参,,cen1,,參,0,1,0,used in 參差|参差[cen1 ci1],1
㟥,,cen1,,嵾,0,1,0,uneven/not uniform,1
岑,,cen2,,岑,0,1,0,small hill,1
涔,,cen2,,涔,0,1,0,overflow/rainwater/tearful,1
噌,,ceng1,,噌,0,1,0,to scold/whoosh!,1
层,,ceng2,,層,0,1,0,to pile on top of one another/layer; stratum/floor (of a building); story/(math.) sheaf/classifier for layers,1
嶒,,ceng2,,嶒,0,1,0,lofty/precipitous,1
曽,,ceng2,,曽,0,1,0,Japanese variant of 曾[ceng2],1
曾,,ceng2,,曾,0,1,0,once/already/ever (in the past)/former/previously/(past tense marker used before verb or clause),1
蹭,,ceng4,,蹭,0,1,0,to rub against/to walk slowly/(coll.) to freeload,1
叉,,cha1,,叉,0,1,0,"fork/pitchfork/prong/pick/cross/intersect/""X""",1
喳,,cha1,,喳,0,1,0,used in 喳喳[cha1 cha5],1
嚓,,cha1,,嚓,0,1,0,(onom.) used in 喀嚓[ka1 cha1] and 啪嚓[pa1 cha1]/Taiwan pr. [ca1],1
差,,cha1,,差,0,1,0,difference; discrepancy/(math.) difference (amount remaining after a subtraction)/(literary) a little; somewhat; slightly,1
扠,,cha1,,扠,0,1,0,to fork,1
挿,,cha1,,挿,0,1,0,Japanese variant of 插[cha1],1
插,,cha1,,插,0,1,0,to insert/stick in/pierce/to take part in/to interfere/to interpose,1
插,,cha1,,揷,0,1,0,old variant of 插[cha1],1
杈,,cha1,,杈,0,1,0,fork of a tree/pitchfork,1
臿,,cha1,,臿,0,1,0,to separate the grain from the husk,1
艖,,cha1,,艖,0,1,0,raft/boat,1
锸,,cha1,,鍤,0,1,0,spade/shovel,1
馇,,cha1,,餷,0,1,0,to cook and stir (animal feed)/(coll.) to simmer (porridge etc),1
叉,,cha2,,叉,0,1,0,to cross/be stuck,1
垞,,cha2,,垞,0,1,0,mound/small hill/(used in place names),1
察,,cha2,,察,0,1,0,to examine/to inquire/to observe/to inspect/to look into/obvious/clearly evident,1
嵖,,cha2,,嵖,0,1,0,see 嵖岈山[Cha2 ya2 Shan1],1
搽,,cha2,,搽,0,1,0,"to apply (ointment, powder)/to smear/to paint on",1
查,,cha2,,查,0,1,0,to research/to check/to investigate/to examine/to refer to/to look up (e.g. a word in a dictionary),1
査,,cha2,,査,0,1,0,Japanese variant of 查,1
楂,,cha2,,楂,0,1,0,fell trees/raft/to hew,1
槎,,cha2,,槎,0,1,0,a raft made of bamboo or wood/to fell trees/to hew,1
檫,,cha2,,檫,0,1,0,Chinese sassafras/Sassafras tzumu,1
猹,,cha2,,猹,0,1,0,Badger-like wild animal,1
碴,,cha2,,碴,0,1,0,fault/glass fragment/quarrel,1
茬,,cha2,,茬,0,1,0,stubble land after crop has been taken/a second crop obtained by rotation of land/an opportunity,1
茶,,cha2,,茶,0,1,0,"tea/tea plant/CL:杯[bei1],壺|壶[hu2]",1
察,,cha2,,詧,0,1,0,variant of 察[cha2],1
𥻗,,cha2,,𥻗,0,1,0,(bound form) coarsely ground maize,1
叉,,cha3,,叉,0,1,0,to diverge/to open (as legs),1
衩,,cha3,,衩,0,1,0,open seam of a garment/shorts/panties,1
蹅,,cha3,,蹅,0,1,0,"(coll.) to trudge (in mud, snow etc)",1
镲,,cha3,,鑔,0,1,0,small cymbals,1
侘,,cha4,,侘,0,1,0,boast/despondent,1
刹,,cha4,,剎,0,1,0,"Buddhist monastery, temple or shrine (abbr. for 剎多羅|刹多罗[cha4 duo1 luo2], Sanskrit ""ksetra"")",1
姹,,cha4,,奼,0,1,0,beautiful/see 奼紫嫣紅|姹紫嫣红[cha4 zi3 yan1 hong2],1
岔,,cha4,,岔,0,1,0,"fork in road/bifurcation/branch in road, river, mountain range etc/to branch off/to turn off/to diverge/to stray (from the path)/to change the subject/to interrupt/to stagger (times)",1
差,,cha4,,差,0,1,0,different/wrong; mistaken/to fall short; to lack/not up to standard; inferior/Taiwan pr. [cha1],1
杈,,cha4,,杈,0,1,0,branches of a tree/fork of a tree,1
汊,,cha4,,汊,0,1,0,branching stream,1
衩,,cha4,,衩,0,1,0,slit on either side of robe,1
诧,,cha4,,詫,0,1,0,to be surprised/to be astonished,1
差,,chai1,,差,0,1,0,to send (on an errand)/(archaic) person sent on such an errand/job; official post,1
拆,,chai1,,拆,0,1,0,to tear open/to tear down/to tear apart/to open,1
钗,,chai1,,釵,0,1,0,hairpin,1
侪,,chai2,,儕,0,1,0,a class/a company/companion,1
柴,,chai2,,柴,0,1,0,firewood/lean (of meat)/thin (of a person),1
豺,,chai2,,豺,0,1,0,dog-like animal/ravenous beast/dhole (Cuon Alpinus)/jackal,1
茝,,chai3,,茝,0,1,0,"aromatic plant, possibly Dahurian angelica 白芷[bai2 zhi3] (archaic)",1
囆,,chai4,,囆,0,1,0,(used in an ancient given name),1
瘥,,chai4,,瘥,0,1,0,to recover from disease,1
虿,,chai4,,蠆,0,1,0,(scorpion)/an insect,1
幨,,chan1,,幨,0,1,0,curtain in carriage/screen,1
掺,,chan1,,摻,0,1,0,variant of 攙|搀[chan1]/to mix,1
搀,,chan1,,攙,0,1,0,to take by the arm and assist/to mix/to blend/to dilute/to adulterate,1
梴,,chan1,,梴,0,1,0,length (of a tree or beam)/long,1
襜,,chan1,,襜,0,1,0,the front of clothes,1
觇,,chan1,,覘,0,1,0,to observe/to spy on/Taiwan pr. [zhan1],1
辿,,chan1,,辿,0,1,0,"used in names, e.g. 龍王辿|龙王辿[Long2 wang2 Chan1] Longwang Chan, a place in Shaanxi Province/(literary) (of one's walking pace) slow",1
僝,,chan2,,僝,0,1,0,to revile; to abuse,1
儃,,chan2,,儃,0,1,0,indecisive/irresolute,1
劖,,chan2,,劖,0,1,0,bore/cut/polish,1
嚵,,chan2,,嚵,0,1,0,(variant of 饞|馋[chan2]) gluttonous/greedy,1
婵,,chan2,,嬋,0,1,0,used in 嬋娟|婵娟[chan2 juan1] and 嬋媛|婵媛[chan2 yuan2],1
孱,,chan2,,孱,0,1,0,weak/feeble/lowly,1
崭,,chan2,,嶃,0,1,0,variant of 嶄|崭[chan2],1
崭,,chan2,,嶄,0,1,0,precipitous,1
巉,,chan2,,巉,0,1,0,cliff,1
廛,,chan2,,廛,0,1,0,market place,1
欃,,chan2,,欃,0,1,0,"sandalwood (Santalum album), a Nepalese tree producing valuable fragrant oil/comet",1
毚,,chan2,,毚,0,1,0,cunning/artful,1
潺,,chan2,,潺,0,1,0,flow/trickle (of water),1
澶,,chan2,,澶,0,1,0,still (as of water)/still water,1
瀺,,chan2,,瀺,0,1,0,sound of water,1
磛,,chan2,,磛,0,1,0,cliff/peak,1
禅,,chan2,,禪,0,1,0,dhyana (Sanskrit)/Zen/meditation (Buddhism),1
缠,,chan2,,纏,0,1,0,to wind around/to wrap round/to coil/tangle/to involve/to bother/to annoy,1
纒,,chan2,,纒,0,1,0,old variant of 纏|缠[chan2],1
艬,,chan2,,艬,0,1,0,large ship,1
蝉,,chan2,,蟬,0,1,0,cicada,1
蟾,,chan2,,蟾,0,1,0,toad (chán represents the sound of its croaking)/(mythology) the three-legged toad said to exist in the moon/(metonym) the moon,1
谗,,chan2,,讒,0,1,0,to slander/to defame/to misrepresent/to speak maliciously,1
躔,,chan2,,躔,0,1,0,(literary) animal tracks/the course of a celestial body/(of a celestial body) to follow its course,1
镵,,chan2,,鑱,0,1,0,sharp instrument for digging,1
馋,,chan2,,饞,0,1,0,gluttonous/greedy/to have a craving,1
丳,,chan3,,丳,0,1,0,skewer,1
刬,,chan3,,剗,0,1,0,variant of 鏟|铲[chan3],1
铲,,chan3,,剷,0,1,0,to level off/to root up,1
啴,,chan3,,嘽,0,1,0,used in 嘽嘽|啴啴[chan3 chan3] and 嘽緩|啴缓[chan3 huan3],1
冁,,chan3,,囅,0,1,0,smilingly,1
𡶴,,chan3,,嵼,0,1,0,winding mountain path,1
旵,,chan3,,旵,0,1,0,(literary) (of sunlight) to beam down/to illuminate/(used in place names and given names),1
浐,,chan3,,滻,0,1,0,name of a river in Shaanxi province/see 滻河|浐河[Chan3 He2],1
𬊤,,chan3,,燀,0,1,0,to make a fire,1
产,,chan3,,產,0,1,0,to give birth/to reproduce/to produce/product/resource/estate/property,1
産,,chan3,,産,0,1,0,Japanese variant of 產|产,1
蒇,,chan3,,蕆,0,1,0,to complete/to prepare,1
谄,,chan3,,諂,0,1,0,to flatter/to cajole,1
讇,,chan3,,讇,0,1,0,to talk in one's sleep/old variant of 諂|谄[chan3],1
铲,,chan3,,鏟,0,1,0,to shovel/to remove/spade/shovel,1
閳,,chan3,,閳,0,1,0,old variant of 闡|阐[chan3],1
阐,,chan3,,闡,0,1,0,to express/to disclose/to enlighten/to open,1
骣,,chan3,,驏,0,1,0,(literary) to ride a horse without a saddle,1
儳,,chan4,,儳,0,1,0,irregular/mixed,1
嚵,,chan4,,嚵,0,1,0,(literary) animal's mouth or beak,1
忏,,chan4,,懺,0,1,0,"(bound form) to feel remorse/(bound form) scripture read to atone for sb's sins (from Sanskrit ""ksama"")",1
羼,,chan4,,羼,0,1,0,to mix/to blend/to dilute/to adulterate,1
韂,,chan4,,韂,0,1,0,saddle blanket,1
颤,,chan4,,顫,0,1,0,to tremble/to shiver/to shake/to vibrate/Taiwan pr. [zhan4],1
伥,,chang1,,倀,0,1,0,(bound form) ghost of sb devoured by a tiger who helps the tiger devour others,1
娼,,chang1,,娼,0,1,0,prostitute,1
昌,,chang1,,昌,0,1,0,prosperous/flourishing,1
猖,,chang1,,猖,0,1,0,ferocious,1
菖,,chang1,,菖,0,1,0,see 菖蒲[chang1 pu2],1
锠,,chang1,,錩,0,1,0,metal utensil/mounting/fitting,1
阊,,chang1,,閶,0,1,0,gate of heaven/gate of palace,1
鲳,,chang1,,鯧,0,1,0,see 鯧魚|鲳鱼[chang1 yu2],1
鼚,,chang1,,鼚,0,1,0,sound of drum,1
㦂,,chang2,,㦂,0,1,0,old variant of 常[chang2],1
倘,,chang2,,倘,0,1,0,used in 倘佯[chang2 yang2],1
偿,,chang2,,償,0,1,0,to repay/to compensate for/to recompense/to fulfill (hopes etc),1
尝,,chang2,,嘗,0,1,0,to taste; to try (food)/to experience/(literary) ever; once,1
尝,,chang2,,嚐,0,1,0,to taste; to experience (variant of 嘗|尝[chang2]),1
场,,chang2,,場,0,1,0,"threshing floor/classifier for events and happenings: spell, episode, bout",1
场,,chang2,,塲,0,1,0,variant of 場|场[chang2],1
嫦,,chang2,,嫦,0,1,0,a legendary beauty who flew to the moon/the lady in the moon,1
常,,chang2,,常,0,1,0,always/ever/often/frequently/common/general/constant,1
徜,,chang2,,徜,0,1,0,sit cross-legged/walk back and forth,1
尝,,chang2,,甞,0,1,0,old variant of 嘗|尝[chang2],1
肠,,chang2,,腸,0,1,0,intestines,1
肠,,chang2,,膓,0,1,0,old variant of 腸|肠[chang2],1
苌,,chang2,,萇,0,1,0,"plant mentioned in Book of Songs, uncertainly identified as carambola or star fruit (Averrhoa carambola)",1
裳,,chang2,,裳,0,1,0,lower garment/skirts/petticoats/garments,1
长,,chang2,,長,0,1,0,length/long/forever/always/constantly,1
镸,,chang2,,镸,0,1,0,"""long"" or ""to grow"" radical in Chinese characters (Kangxi radical 168)",1
鲿,,chang2,,鱨,0,1,0,Bagridae (catfish family),1
䠀,,chang3,,䠀,0,1,0,to squat/to sit,1
厰,,chang3,,厰,0,1,0,variant of 廠|厂[chang3],1
场,,chang3,,場,0,1,0,large place used for a specific purpose/stage/scene (of a play)/classifier for sporting or recreational activities/classifier for number of exams,1
场,,chang3,,塲,0,1,0,variant of 場|场[chang3],1
厂,,chang3,,廠,0,1,0,factory/yard/depot/workhouse/works/(industrial) plant,1
惝,,chang3,,惝,0,1,0,disappointed/listless/frightened/also pr. [tang3],1
敞,,chang3,,敞,0,1,0,open to the view of all/spacious/to open wide/to disclose,1
昶,,chang3,,昶,0,1,0,(of the day) long/old variant of 暢|畅[chang4],1
氅,,chang3,,氅,0,1,0,overcoat,1
𬬮,,chang3,,鋹,0,1,0,sharp/a keen edge/sharp point,1
倡,,chang4,,倡,0,1,0,to initiate/to instigate/to introduce/to lead,1
唱,,chang4,,唱,0,1,0,to sing/to call loudly/to chant,1
怅,,chang4,,悵,0,1,0,regretful; upset; despairing; depressed,1
畅,,chang4,,暢,0,1,0,free/unimpeded/smooth/at ease/free from worry/fluent,1
誯,,chang4,,誯,0,1,0,(old) variant of 唱[chang4],1
韔,,chang4,,韔,0,1,0,bow bag,1
鬯,,chang4,,鬯,0,1,0,a kind of sacrificial wine used in ancient times,1
剿,,chao1,,剿,0,1,0,to plagiarize,1
剿,,chao1,,勦,0,1,0,variant of 剿[chao1],1
弨,,chao1,,弨,0,1,0,unbent bow,1
怊,,chao1,,怊,0,1,0,(literary) sad; sorrowful; disappointed; frustrated,1
抄,,chao1,,抄,0,1,0,to make a copy/to plagiarize/to search and seize/to raid/to grab/to go off with/to take a shortcut/to make a turning move/to fold one's arms,1
焯,,chao1,,焯,0,1,0,to blanch (cooking)/to scald,1
绰,,chao1,,綽,0,1,0,to grab; to snatch up/variant of 焯[chao1],1
訬,,chao1,,訬,0,1,0,clamor/uproar/annoyance,1
超,,chao1,,超,0,1,0,to exceed/to overtake/to surpass/to transcend/to pass/to cross/ultra-/super-,1
钞,,chao1,,鈔,0,1,0,money/paper money/variant of 抄[chao1],1
嘲,,chao2,,嘲,0,1,0,to ridicule/to mock,1
巢,,chao2,,巢,0,1,0,nest,1
巣,,chao2,,巣,0,1,0,Japanese variant of 巢,1
朝,,chao2,,朝,0,1,0,imperial or royal court/government/dynasty/reign of a sovereign or emperor/court or assembly held by a sovereign or emperor/to make a pilgrimage to/facing/towards,1
潮,,chao2,,潮,0,1,0,tide/damp; moist; humid/fashionable; trendy/(coll.) inferior; substandard,1
鼂,,chao2,,鼂,0,1,0,sea turtle,1
吵,,chao3,,吵,0,1,0,to quarrel/to make a noise/noisy/to disturb by making a noise,1
炒,,chao3,,炒,0,1,0,to sauté/to stir-fry/to speculate/to hype/to fire (sb),1
耖,,chao4,,耖,0,1,0,harrow-like implement for pulverizing clods of soil/to level ground with such an implement,1
砗,,che1,,硨,0,1,0,used in 硨磲|砗磲[che1 qu2],1
车,,che1,,車,0,1,0,car/vehicle/CL:輛|辆[liang4]/machine/to shape with a lathe/Kangxi radical 159,1
尺,,che3,,尺,0,1,0,"one of the characters used to represent a musical note in gongche notation, 工尺譜|工尺谱[gong1 che3 pu3]",1
扯,,che3,,扯,0,1,0,"to pull/to tear/(of cloth, thread etc) to buy/to chat/to gossip/(coll.) (Tw) ridiculous/hokey",1
扯,,che3,,撦,0,1,0,variant of 扯[che3]/to pull/to tear,1
呫,,che4,,呫,0,1,0,used in 呫嚅[che4 ru2],1
