id	zi	alias	pinyin	is_radical	is_active	desc_en
5279	教	教	jiao1	0	0	to teach
618	教	教	jiao4	0	0	surname Jiao
5344	教	教	jiao4	0	0	religion/teaching/to make/to cause/to tell
6554	敛	斂	lian3	0	0	to hold back/to restrain/to control (oneself)/to collect/Taiwan pr. [lian4]
6563	敛	斂	lian4	0	0	variant of 殮|殓[lian4]
9027	散	散	san3	0	0	scattered/loose/to come loose/to fall apart/leisurely/powdered medicine
9032	散	㪚	san4	0	0	variant of 散[san4]
9033	散	散	san4	0	0	to scatter/to break up (a meeting etc)/to disperse/to disseminate/to dispel/(coll.) to sack
3238	敦	㪟	dun1	0	0	variant of 敦[dun1]
3243	敦	敦	dun1	0	0	kindhearted/place name
614	敫	敫	jiao3	0	0	surname Jiao
5311	敫	敫	jiao3	0	0	bright/glittery/Taiwan pr. [jiao4]
9483	数	數	shu3	0	0	to count/to count as/to regard as/to enumerate (sb's shortcomings)
9501	数	數	shu4	0	0	number/figure/several/CL:個|个[ge4]
9559	数	數	shuo4	0	0	frequently/repeatedly
1020	文	文	wen2	0	0	surname Wen
10530	文	文	wen2	0	0	language/culture/writing/formal/literary/gentle/(old) classifier for coins/Kangxi radical 67
12700	斋	亝	zhai1	0	0	old variant of 齋|斋[zhai1]
12704	斋	齋	zhai1	0	0	to fast or abstain from meat, wine etc/vegetarian diet/study room/building/to give alms (to a monk)
463	斐	斐	fei3	0	0	surname Fei
3518	斐	斐	fei3	0	0	phonetic fei or fi/elegant/phi (Greek letter Φ, φ)
439	斗	斗	dou3	0	0	abbr. for the Big Dipper constellation 北斗星[Bei3 dou3 xing1]
3152	斗	斗	dou3	0	0	dry measure for grain equal to ten 升[sheng1] or one-tenth of a 石[dan4]/decaliter/peck/cup or dipper shaped object/old variant of 陡[dou3]
3165	斗	鬥	dou4	0	0	to fight/to struggle/to condemn/to censure/to contend/to put together/coming together
3166	斗	鬦	dou4	0	0	variant of 鬭|斗[dou4]
3167	斗	鬪	dou4	0	0	variant of 鬥|斗[dou4]
3169	斗	鬭	dou4	0	0	variant of 鬥|斗[dou4]
10080	斢	斢	tiao3	0	0	(dialect) to exchange/to replace
10185	斢	斢	tou3	0	0	yellow (archaic)
13319	斫	斫	zhuo2	0	0	to chop/to hack/to carve wood
13321	斫	斲	zhuo2	0	0	to chop/to carve wood
13322	斫	斵	zhuo2	0	0	variant of 斲|斫[zhuo2]
944	斯	斯	si1	0	0	Slovakia/Slovak/abbr. for 斯洛伐克[Si1 luo4 fa2 ke4]
9578	斯	斯	si1	0	0	(phonetic)/this
1068	新	新	xin1	0	0	abbr. for Xinjiang 新疆[Xin1 jiang1] or Singapore 新加坡[Xin1 jia1 po1]/surname Xin  to travel
11150	新	新	xin1	0	0	new/newly/meso- (chemistry)
457	方	方	fang1	0	0	surname Fang
3479	方	方	fang1	0	0	square/power or involution (math.)/upright/honest/fair and square/direction/side/party (to a contract, dispute etc)/place/method/prescription (medicine)/just when/only or just/classifier for square things/abbr. for square or cubic meter
10600	於	於	wu1	0	0	(literary) Oh!/Ah!
1158	於	於	yu1	0	0	surname Yu/Taiwan pr. [Yu2]
917	施	施	shi1	0	0	surname Shi
9328	施	施	shi1	0	0	(bound form) to put into effect (regulations etc)/to distribute (alms etc)/to apply (fertilizer etc)
7130	旄	旄	mao2	0	0	banner decorated with animal's tail
7158	旄	旄	mao4	0	0	variant of 耄[mao4]
11358	旋	旋	xuan2	0	0	to revolve/a loop/a circle
11369	旋	旋	xuan4	0	0	to whirl/immediately/variant of 鏇|镟[xuan4]
8267	旗	旂	qi2	0	0	flag/variant of 旗[qi2]
8268	旗	旗	qi2	0	0	banner/flag/(in Qing times) Manchu (cf. 八旗[Ba1 qi2])/administrative subdivision in inner Mongolia equivalent to 縣|县[xian4] county/CL:面[mian4]
873	日	日	ri4	0	0	abbr. for 日本[Ri4 ben3], Japan
8884	日	日	ri4	0	0	sun/day/date, day of the month
920	时	時	shi2	0	0	surname Shi
9353	时	旹	shi2	0	0	old variant of 時|时[shi2]
9354	时	時	shi2	0	0	o'clock/time/when/hour/season/period
6142	昆	崐	kun1	0	0	variant of 崑|昆[kun1]
6143	昆	崑	kun1	0	0	used in place names, notably Kunlun Mountains 崑崙|昆仑[Kun1 lun2]/(also used for transliteration)
6144	昆	昆	kun1	0	0	descendant/elder brother/a style of Chinese poetry
537	昊	昊	hao4	0	0	surname Hao
4365	昊	昊	hao4	0	0	vast and limitless/the vast sky
366	昌	昌	chang1	0	0	surname Chang
2140	昌	昌	chang1	0	0	prosperous/flourishing
768	明	明	ming2	0	0	Ming Dynasty (1368-1644)/surname Ming/Ming (c. 2000 BC), fourth of the legendary Flame Emperors, 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God
7421	明	明	ming2	0	0	bright/opposite: dark 暗[an4]/(of meaning) clear/to understand/next/public or open/wise/generic term for a sacrifice to the gods
4810	昏	昏	hun1	0	0	muddle-headed/twilight/to faint/to lose consciousness
4811	昏	昬	hun1	0	0	old variant of 昏[hun1]
1134	易	易	yi4	0	0	surname Yi/abbr. for 易經|易经[Yi4 jing1], the Book of Changes
11915	易	易	yi4	0	0	"""easy/amiable/to change/to exchange/prefix corresponding to the English adjective suffix """"-able"""" or """"-ible"""""""
1039	昔	昔	xi1	0	0	surname Xi
10708	昔	昔	xi1	0	0	former times/the past/Taiwan pr. [xi2]
12119	映	映	ying4	0	0	to reflect (light)/to shine/to project (an image onto a screen etc)
12120	映	暎	ying4	0	0	old variant of 映[ying4]
400	春	春	chun1	0	0	surname Chun
2521	春	旾	chun1	0	0	old variant of 春[chun1]
2522	春	春	chun1	0	0	spring (season)/gay/joyful/youthful/love/lust/life
168	是	是	shi4	0	0	to be (followed by substantives only)/correct;  right
9401	是	昰	shi4	0	0	variant of 是[shi4]
7665	昵	昵	ni4	0	0	variant of 暱|昵[ni4]
7666	昵	暱	ni4	0	0	familiar/intimate/to approach
4724	晃	㨪	huang3	0	0	variant of 晃[huang3]
4728	晃	晃	huang3	0	0	to dazzle/to flash past
4739	晃	晃	huang4	0	0	to sway/to shake/to wander about
624	晋	晉	jin4	0	0	surname Jin/the Jin Dynasties (265-420)/Western Jin 西晉|西晋[Xi1 Jin4] (265-316), Eastern Jin 東晉|东晋[Dong1 Jin4] (317-420) and Later Jin Dynasty (936-946)/short name for Shanxi province 山西[Shan1 xi1]
5479	晋	晉	jin4	0	0	to move forward/to promote/to advance
1112	晏	晏	yan4	0	0	surname Yan
11606	晏	晏	yan4	0	0	late/quiet
9111	晒	晒	shai4	0	0	variant of 曬|晒[shai4]
9112	晒	曬	shai4	0	0	"""(of the sun) to shine on/to bask in (the sunshine)/to dry (clothes, grain etc) in the sun/(fig.) to expose and share (one's experiences and thoughts) on the Web (loanword from """"share"""")/(coll.) to give the cold shoulder to"""
12487	晕	暈	yun1	0	0	confused/dizzy/giddy/to faint/to swoon/to lose consciousness/to pass out
12515	晕	暈	yun4	0	0	dizzy/halo/ring around moon or sun
379	晟	晟	cheng2	0	0	surname Cheng
9320	晟	晟	sheng4	0	0	brightness of sun/splendor/also pr. [cheng2]
631	景	景	jing3	0	0	surname Jing
5524	景	景	jing3	0	0	(bound form) scenery/circumstance/situation/scene (of a play)/(literary) sunlight
10710	晰	晰	xi1	0	0	clear/distinct
10736	晰	皙	xi1	0	0	white/variant of 晰[xi1]
12565	暂	暫	zan4	0	0	temporary/Taiwan pr. [zhan4]
12573	暂	蹔	zan4	0	0	to scurry/variant of 暫|暂[zan4]
7396	暋	暋	min2	0	0	unhappy/worried/depressed
7414	暋	暋	min3	0	0	(literary) rude and unreasonable
7805	暖	㬉	nuan3	0	0	old variant of 暖[nuan3]
7806	暖	暖	nuan3	0	0	warm/to warm
7807	暖	煖	nuan3	0	0	variant of 暖[nuan3]
7808	暖	煗	nuan3	0	0	variant of 暖[nuan3], warm
1338	暗	晻	an4	0	0	variant of 暗[an4]
1339	暗	暗	an4	0	0	dark/gloomy/hidden/secret/muddled/obscure/in the dark
1344	暗	闇	an4	0	0	to close (a door)/to eclipse/muddled/stupid/ignorant/variant of 暗[an4]
333	暴	暴	bao4	0	0	surname Bao
1532	暴	暴	bao4	0	0	sudden/violent/cruel/to show or expose/to injure
856	曲	曲	qu1	0	0	surname Qu
8682	曲	曲	qu1	0	0	bent/crooked/wrong
8698	曲	麯	qu1	0	0	variant of 麴|曲[qu1]
8699	曲	麴	qu1	0	0	yeast/Aspergillus (includes many common molds)/Taiwan pr. [qu2]
8728	曲	曲	qu3	0	0	tune/song/CL:支[zhi1]
3955	更	更	geng1	0	0	to change or replace/to experience/one of the five two-hour periods into which the night was formerly divided/watch (e.g. of a sentry or guard)
3973	更	更	geng4	0	0	more/even more/further/still/still more
359	曹	曹	cao2	0	0	surname Cao/Zhou Dynasty vassal state
1999	曹	曹	cao2	0	0	class or grade/generation/plaintiff and defendant (old)/government department (old)
2031	曾	曾	ceng2	0	0	once/already/ever (in the past)/former/previously/(past tense marker used before verb or clause)
1202	曾	曾	zeng1	0	0	surname Zeng
12641	曾	曾	zeng1	0	0	great- (grandfather, grandchild etc)
13475	最	㝡	zui4	0	0	variant of 最[zui4]
13476	最	冣	zui4	0	0	old variant of 最[zui4]
13478	最	最	zui4	0	0	most/the most/-est (superlative suffix)
3672	服	服	fu2	0	0	clothes/dress/garment/to serve (in the military, a prison sentence etc)/to obey/to be convinced (by an argument)/to convince/to admire/to acclimatize/to take (medicine)/mourning clothes/to wear mourning clothes
3751	服	服	fu4	0	0	classifier for medicine: dose/Taiwan pr. [fu2]
10408	望	望	wang4	0	0	full moon/to hope/to expect/to visit/to gaze (into the distance)/to look towards/towards
10409	望	朢	wang4	0	0	15th day of month (lunar calendar)/old variant of 望[wang4]
371	朝	朝	chao2	0	0	abbr. for 朝鮮|朝鲜[Chao2 xian3] Korea
2190	朝	朝	chao2	0	0	imperial or royal court/government/dynasty/reign of a sovereign or emperor/court or assembly held by a sovereign or emperor/to make a pilgrimage to/facing/towards
12786	朝	朝	zhao1	0	0	morning
8237	期	朞	qi1	0	0	variant of 期[qi1]/period/cycle
8238	期	期	qi1	0	0	a period of time/phase/stage/classifier for issues of a periodical, courses of study/time/term/period/to hope/Taiwan pr. [qi2]
189	木	木	mu4	0	0	(bound form) tree/(bound form) wood/unresponsive;  numb
773	木	木	mu4	0	0	surname Mu
12666	札	剳	zha2	0	0	variant of 札[zha2]
12667	札	劄	zha2	0	0	variant of 札[zha2]
12669	札	札	zha2	0	0	thin piece of wood used a writing tablet (in ancient China)/a kind of official document (in former times)/letter/note/plague
9502	朮	朮	shu4	0	0	variant of 術|术[shu4]
13173	朮	朮	zhu2	0	0	variant of 術|术[zhu2]
9512	术	術	shu4	0	0	method/technique
13182	术	術	zhu2	0	0	various genera of flowers of Asteracea family (daisies and chrysanthemums), including Atractylis lancea
1240	朱	朱	zhu1	0	0	surname Zhu
13153	朱	朱	zhu1	0	0	vermilion
13160	朱	硃	zhu1	0	0	cinnabar
814	朴	朴	piao2	0	0	surname Piao/Korean surname (Park, Pak, or Bak)/also pr. [Pu2]
8174	朴	朴	po4	0	0	Celtis sinensis var. japonica
8212	朴	樸	pu3	0	0	plain and simple/Taiwan pr. [pu2]
3278	朵	朵	duo3	0	0	flower/earlobe/fig. item on both sides/classifier for flowers, clouds etc
3279	朵	朶	duo3	0	0	variant of 朵[duo3]
210	机	機	ji1	0	0	(bound form) machine;  mechanism/(bound form) aircraft/(bound form) an opportunity/(bound form) crucial point
579	机	機	ji1	0	0	surname Ji
12537	杂	襍	za2	0	0	variant of 雜|杂[za2]
12539	杂	雜	za2	0	0	mixed/miscellaneous/various/to mix
866	权	權	quan2	0	0	surname Quan
8751	权	權	quan2	0	0	authority/power/right/(literary) to weigh/expedient/temporary
3812	杆	杆	gan1	0	0	pole/CL:條|条[tiao2],根[gen1]
3828	杆	桿	gan3	0	0	stick/pole/lever/classifier for long objects such as guns
2040	杈	杈	cha1	0	0	fork of a tree/pitchfork
2069	杈	杈	cha4	0	0	branches of a tree/fork of a tree
686	李	李	li3	0	0	surname Li
6437	李	李	li3	0	0	plum
2693	村	村	cun1	0	0	village
2695	村	邨	cun1	0	0	variant of 村[cun1]
1760	杓	杓	biao1	0	0	(literary) handle of a spoon or ladle/(literary) collective name for the three stars that form the handle of the Big Dipper
9200	杓	杓	shao2	0	0	ladle
442	杜	杜	du4	0	0	surname Du
3201	杜	杜	du4	0	0	birchleaf pear (tree)/to stop/to prevent/to restrict
828	杞	杞	qi3	0	0	Qi, a Zhou Dynasty vassal state/surname Qi
8318	杞	杞	qi3	0	0	Chinese wolfberry shrub (Lycium chinense)/willow
935	束	束	shu4	0	0	surname Shu
9503	束	束	shu4	0	0	to bind/bunch/bundle/classifier for bunches, bundles, beams of light etc/to control
3848	杠	杠	gang1	0	0	flagpole/footbridge
3860	杠	杠	gang4	0	0	variant of 槓|杠[gang4]
3861	杠	槓	gang4	0	0	coffin-bearing pole (old)/thick pole/bar/rod/thick line/to mark with a thick line/to sharpen (a knife, razor etc)/to get into a dispute with/standard/criterion
1114	杨	楊	yang2	0	0	surname Yang
11653	杨	楊	yang2	0	0	poplar
1547	杯	杯	bei1	0	0	cup/trophy cup/classifier for certain containers of liquids: glass, cup
1548	杯	桮	bei1	0	0	variant of 杯[bei1]
1550	杯	盃	bei1	0	0	variant of 杯[bei1]/trophy cup/classifier for certain containers of liquids: glass, cup
5384	杰	傑	jie2	0	0	(bound form) hero/heroic/outstanding person/prominent/distinguished
5401	杰	杰	jie2	0	0	variant of 傑|杰[jie2]
1418	杷	杷	ba4	0	0	handle or shaft (of an axe etc)/hoe/to harrow
7853	杷	杷	pa2	0	0	see 枇杷[pi2 pa5]
2409	杻	杻	chou3	0	0	handcuffs
7764	杻	杻	niu3	0	0	handcuffs/red apricot
947	松	松	song1	0	0	surname Song
9626	松	松	song1	0	0	pine/CL:棵[ke1]
9632	松	鬆	song1	0	0	loose/to loosen/to relax/floss (dry, fluffy food product made from shredded, seasoned meat or fish, used as a topping or filling)
1463	板	板	ban3	0	0	board/plank/plate/shutter/table tennis bat/clappers (music)/CL:塊|块[kuai4]/accented beat in Chinese music/hard/stiff/to stop smiling or look serious
1468	板	闆	ban3	0	0	see 老闆|老板, boss
7901	板	闆	pan4	0	0	to catch sight of in a doorway (old)
4030	构	搆	gou4	0	0	variant of 構|构[gou4]/(Tw) (coll.) variant of 夠|够[gou4]/to reach by stretching
4031	构	構	gou4	0	0	to construct/to form/to make up/to compose/literary composition/paper mulberry (Broussonetia papyrifera)
707	林	林	lin2	0	0	surname Lin/Japanese surname Hayashi
6673	林	林	lin2	0	0	woods/forest/CL:片[pian4]/circle(s) (i.e. specific group of people)/a collection (of similar things)
746	枚	枚	mei2	0	0	surname Mei
7182	枚	枚	mei2	0	0	classifier for coins, rings, badges, pearls, sporting medals, rockets, satellites etc/tree trunk/whip/wooden peg, used as a gag for marching soldiers (old)
4254	果	果	guo3	0	0	fruit/result/resolute/indeed/if really
4258	果	菓	guo3	0	0	variant of 果[guo3]/fruit
835	枪	槍	qiang1	0	0	surname Qiang
8448	枪	槍	qiang1	0	0	gun/firearm/rifle/spear/thing with shape or function similar to a gun/CL:支[zhi1],把[ba3],桿|杆[gan3],條|条[tiao2],枝[zhi1]/to substitute for another person in a test/to knock/classifier for rifle shots
8458	枪	鎗	qiang1	0	0	variant of 槍|枪[qiang1]/rifle/spear
4007	枸	枸	gou1	0	0	bent/crooked
4016	枸	枸	gou3	0	0	Chinese wolfberry (Lycium chinense)
5668	枸	枸	ju3	0	0	Citrus medica
328	柏	柏	bai3	0	0	surname Bai/Taiwan pr. [Bo2]
1435	柏	柏	bai3	0	0	cedar/cypress/Taiwan pr. [bo2]
1436	柏	栢	bai3	0	0	variant of 柏[bai3]
1878	柏	柏	bo2	0	0	(used for transcribing names)
1905	柏	柏	bo4	0	0	variant of 檗[bo4]
4218	柜	柜	gui4	0	0	variant of 櫃|柜[gui4]
4222	柜	櫃	gui4	0	0	cupboard/cabinet/wardrobe
5669	柜	柜	ju3	0	0	Salix multinervis
2050	查	查	cha2	0	0	to research/to check/to investigate/to examine/to refer to/to look up (e.g. a word in a dictionary)
1205	查	查	zha1	0	0	surname Zha
12659	查	查	zha1	0	0	variant of 楂[zha1]
602	柬	柬	jian3	0	0	abbr. for 柬埔寨[Jian3 pu3 zhai4], Cambodia
5163	柬	柬	jian3	0	0	card/note/letter/old variant of 揀|拣[jian3]
151	柯	柯	ke1	0	0	(literary) branch;  stem
651	柯	柯	ke1	0	0	surname Ke
713	柳	柳	liu3	0	0	surname Liu
6791	柳	柳	liu3	0	0	willow
6792	柳	栁	liu3	0	0	old variant of 柳[liu3]
6793	柳	桺	liu3	0	0	old variant of 柳[liu3]
364	柴	柴	chai2	0	0	surname Chai
2076	柴	柴	chai2	0	0	firewood/lean (of meat)/thin (of a person)
9402	柿	柹	shi4	0	0	old variant of 柿[shi4]
9403	柿	柿	shi4	0	0	persimmon
287	栗	慄	li4	0	0	(literary) cold;  chilly/(bound form) to tremble with fear
694	栗	栗	li4	0	0	surname Li
6477	栗	栗	li4	0	0	chestnut
104	校	校	jiao4	0	0	to check;  to collate
281	校	校	xiao4	0	0	(bound form) school;  college/(bound form) (military) field officer
4394	核	核	he2	0	0	pit/stone/nucleus/nuclear/to examine/to check/to verify
4405	核	覈	he2	0	0	variant of 核[he2]/to investigate
731	栾	欒	luan2	0	0	surname Luan
6978	栾	欒	luan2	0	0	Koelreuteria paniculata
4340	桁	桁	hang2	0	0	cangue (stocks to punish criminals)
4454	桁	桁	heng2	0	0	pole plate/purlin (cross-beam in roof)/ridge-pole
519	桂	桂	gui4	0	0	surname Gui/abbr. for Guangxi Autonomous Region 廣西壯族自治區|广西壮族自治区[Guang3 xi1 Zhuang4 zu2 Zi4 zhi4 qu1]
4219	桂	桂	gui4	0	0	cassia/laurel
4175	桄	桄	guang1	0	0	used in 桄榔[guang1 lang2]
4185	桄	桄	guang4	0	0	woven wood and bamboo utensil/classifier for threads and strings
13304	桌	桌	zhuo1	0	0	table/desk/classifier for tables of guests at a banquet etc
13307	桌	槕	zhuo1	0	0	old variant of 桌[zhuo1]
889	桑	桑	sang1	0	0	surname Sang
9036	桑	桑	sang1	0	0	(bound form) mulberry tree
9037	桑	桒	sang1	0	0	old variant of 桑[sang1]
566	桓	桓	huan2	0	0	surname Huan
4654	桓	桓	huan2	0	0	Chinese soapberry (Sapindus mukurossi)/big/pillar (old)
5403	桔	桔	jie2	0	0	Platycodon grandiflorus/water bucket
5653	桔	桔	ju2	0	0	variant of 橘[ju2]
2847	档	檔	dang3	0	0	(Tw) variant of 擋|挡[dang3], gear
2856	档	檔	dang4	0	0	official records/grade (of goods)/file/records/shelves/slot/gap/crosspiece/classifier for crosspieces/classifier for events, affairs etc/Taiwan pr. [dang3]
700	梁	梁	liang2	0	0	Liang Dynasty (502-557)/Later Liang Dynasty (907-923)/surname Liang
6574	梁	梁	liang2	0	0	roof beam/beam (structure)/bridge
6576	梁	樑	liang2	0	0	variant of 梁[liang2]
747	梅	梅	mei2	0	0	surname Mei
7183	梅	梅	mei2	0	0	plum/plum flower/Japanese apricot (Prunus mume)
7185	梅	楳	mei2	0	0	variant of 梅[mei2]
7186	梅	槑	mei2	0	0	old variant of 梅[mei2]
6726	棂	櫺	ling2	0	0	latticework on a window
6727	棂	欞	ling2	0	0	variant of 櫺|棂[ling2]
8269	棋	棊	qi2	0	0	variant of 棋[qi2]
8270	棋	棋	qi2	0	0	chess/chess-like game/a game of chess/CL:盤|盘[pan2]/chess piece/CL:個|个[ge4],顆|颗[ke1]
8278	棋	碁	qi2	0	0	variant of 棋[qi2]
13405	棕	棕	zong1	0	0	palm/palm fiber/coir (coconut fiber)/brown
13406	棕	椶	zong1	0	0	variant of 棕[zong1]
890	森	森	sen1	0	0	Mori (Japanese surname)
9077	森	森	sen1	0	0	forest
2512	棰	棰	chui2	0	0	to flog/whip
2515	棰	箠	chui2	0	0	variant of 棰[chui2]
6384	棱	棱	leng2	0	0	square beam/variant of 稜|棱[leng2]
6386	棱	稜	leng2	0	0	corner/edge/arris (sharp ridge formed by two surfaces meeting at an edge)/protrusion
12802	棹	櫂	zhao4	0	0	oar (archaic)/scull/paddle/to row/a boat
13306	棹	棹	zhuo1	0	0	variant of 桌[zhuo1]
2513	椎	椎	chui2	0	0	a hammer
13279	椎	椎	zhui1	0	0	spine
2052	楂	楂	cha2	0	0	fell trees/raft/to hew
12660	楂	楂	zha1	0	0	Chinese hawthorn
394	楚	楚	chu3	0	0	surname Chu/abbr. for Hubei 湖北省[Hu2 bei3 Sheng3] and Hunan 湖南省[Hu2 nan2 Sheng3] provinces together/Chinese kingdom during the Spring and Autumn and Warring States Periods (722-221 BC)
2443	楚	楚	chu3	0	0	distinct/clear/orderly/pain/suffering/deciduous bush used in Chinese medicine (genus Vitex)/punishment cane (old)
4588	楛	楛	hu4	0	0	(tree)
6034	楛	楛	ku3	0	0	broken utensil
6385	楞	楞	leng2	0	0	variant of 稜|棱[leng2], corner/square beam/edge/arris (curve formed by two surfaces meeting at an edge)/used in 楞迦[Leng2 jia1], Sri Lanka
6390	楞	楞	leng4	0	0	variant of 愣[leng4]/to look distracted/to stare blankly/distracted/blank
7577	楠	枏	nan2	0	0	variant of 楠[nan2]
7578	楠	柟	nan2	0	0	variant of 楠[nan2]
7579	楠	楠	nan2	0	0	Machilus nanmu/Chinese cedar/Chinese giant redwood
11371	楦	楥	xuan4	0	0	(wooden) shoe last/variant of 楦[xuan4]
11372	楦	楦	xuan4	0	0	to block (a hat)/to stretch (a shoe)
4938	楫	楫	ji2	0	0	oar (archaic)
4940	楫	檝	ji2	0	0	variant of 楫[ji2]
5367	楷	楷	jie1	0	0	Chinese pistachio tree (Pistacia chinensis)
5859	楷	楷	kai3	0	0	model/pattern/regular script (calligraphic style)
718	楼	樓	lou2	0	0	surname Lou
6847	楼	樓	lou2	0	0	house with more than 1 story/storied building/floor/CL:層|层[ceng2],座[zuo4],棟|栋[dong4]
6332	楽	楽	le4	0	0	Japanese variant of 樂|乐[le4]
12466	楽	楽	yue4	0	0	Japanese variant of 樂|乐[yue4]
3798	概	概	gai4	0	0	general/approximate
3799	概	槩	gai4	0	0	old variant of 概[gai4]
876	榕	榕	rong2	0	0	Rong, another name for Fuzhou 福州[Fu2 zhou1]
8893	榕	榕	rong2	0	0	Chinese banyan (Ficus microcarpa)
1486	榜	榜	bang3	0	0	notice or announcement/list of names/public roll of successful examinees
1487	榜	牓	bang3	0	0	variant of 榜[bang3]
12690	榨	搾	zha4	0	0	variant of 榨[zha4]/to press/to extract (juice)
12692	榨	榨	zha4	0	0	to press/to extract (juice)/device for extracting juice, oils etc
3881	槁	槀	gao3	0	0	variant of 槁[gao3]/dried up
3882	槁	槁	gao3	0	0	dried up (wood)/dead tree
5199	槛	檻	jian4	0	0	banister/balustrade/cage for animal or prisoner/to transport caged prisoner on a cart
5884	槛	檻	kan3	0	0	door sill/threshold
2294	樆	樆	chi1	0	0	manjack or cordia (genus Cordia)
6402	樆	樆	li2	0	0	rowan or mountain ash (genus Sorbus)
453	樊	樊	fan2	0	0	surname Fan
3444	樊	樊	fan2	0	0	cage/fence
6345	樏	樏	lei2	0	0	(archaic) simple sedan chair for traveling in the mountains/(archaic) platter with compartments for food (also pr. [lei3])
6362	樏	樏	lei3	0	0	mountain-climbing shoes
2280	樘	樘	cheng3	0	0	a pillar
9908	樘	樘	tang2	0	0	pillar/door post/door or window frame/classifier for doors or windows
633	樛	樛	jiu1	0	0	surname Jiu
5584	樛	樛	jiu1	0	0	to hang down
7446	模	模	mo2	0	0	to imitate/model/norm/pattern
7503	模	模	mu2	0	0	mold/die/matrix/pattern
4455	横	橫	heng2	0	0	horizontal/across/crosswise/horizontal stroke (in Chinese characters)/to place (sth) flat (on a surface)/to cross (a river, etc)/in a jumble/chaotic/(in fixed expressions) harsh and unreasonable/violent
4464	横	橫	heng4	0	0	harsh and unreasonable/unexpected
8466	樯	檣	qiang2	0	0	boom/mast
8469	樯	艢	qiang2	0	0	variant of 檣|樯[qiang2]
13489	樽	樽	zun1	0	0	goblet/bottle/wine-jar
13490	樽	罇	zun1	0	0	variant of 樽[zun1]
5769	橛	橛	jue2	0	0	a peg/low post
5770	橛	橜	jue2	0	0	old variant of 橛[jue2]
6884	橹	㯭	lu3	0	0	variant of 櫓|橹[lu3]
6886	橹	樐	lu3	0	0	old variant of 櫓|橹[lu3]
6887	橹	櫓	lu3	0	0	scull (single oar worked from side to side over the stern of a boat) (free word)
6892	橹	艣	lu3	0	0	variant of 櫓|橹[lu3]
6893	橹	艪	lu3	0	0	variant of 櫓|橹[lu3]
8488	橾	橾	qiao1	0	0	old variant of 鍬|锹[qiao1]
9462	橾	橾	shu1	0	0	the hole in the center of a wheel accommodating the axle (archaic)
972	檀	檀	tan2	0	0	surname Tan
9866	檀	檀	tan2	0	0	sandalwood/hardwood/purple-red
11542	檐	檐	yan2	0	0	eaves/ledge or brim
11550	檐	簷	yan2	0	0	variant of 檐[yan2]
5000	檵	檵	ji4	0	0	fringe flower (Loropetalum chinense), evergreen shrub
8320	檵	檵	qi3	0	0	variant of 杞[qi3], wolfberry shrub (Lycium chinense)
4643	欢	懽	huan1	0	0	variant of 歡|欢[huan1]
4645	欢	歡	huan1	0	0	joyous/happy/pleased
4647	欢	讙	huan1	0	0	hubbub/clamor/variant of 歡|欢[huan1]
4649	欢	驩	huan1	0	0	a breed of horse/variant of 歡|欢[huan1]
795	欧	歐	ou1	0	0	Europe (abbr. for 歐洲|欧洲[Ou1 zhou1])/surname Ou
7831	欧	歐	ou1	0	0	(used for transliteration)/old variant of 謳|讴[ou1]
12328	欲	慾	yu4	0	0	desire/appetite/passion/lust/greed
12334	欲	欲	yu4	0	0	to wish for/to desire/variant of 慾|欲[yu4]
2462	欻	欻	chua1	0	0	(onom.) crashing sound
11262	欻	欻	xu1	0	0	suddenly/also pr. [hu1]
3900	歌	歌	ge1	0	0	song/CL:支[zhi1],首[shou3]/to sing
3907	歌	謌	ge1	0	0	variant of 歌[ge1]
4285	歛	歛	han1	0	0	to desire/to give
6555	歛	歛	lian3	0	0	variant of 斂|敛[lian3]
12919	正	正	zheng1	0	0	first month of the lunar year
12937	正	正	zheng4	0	0	straight/upright/proper/main/principal/to correct/to rectify/exactly/just (at that time)/right (in that place)/(math.) positive
356	步	步	bu4	0	0	surname Bu
1932	步	步	bu4	0	0	a step/a pace/walk/march/stages in a process/situation
1035	武	武	wu3	0	0	surname Wu
10641	武	武	wu3	0	0	martial/military
10339	歪	歪	wai1	0	0	askew/at a crooked angle/devious/noxious/(coll.) to lie on one's side
10341	歪	歪	wai3	0	0	to sprain (one's ankle) (Tw)
1967	歺	歺	can1	0	0	second-round simplified character for 餐[can1]
2760	歺	歺	dai3	0	0	old variant of 歹[dai3]
930	殳	殳	shu1	0	0	surname Shu
9464	殳	殳	shu1	0	0	bamboo or wooden spear/Kangxi radical 79, occurring in 段[duan4], 毅[yi4], 殺|杀[sha1] etc
796	殴	毆	ou1	0	0	surname Ou
7832	殴	毆	ou1	0	0	to beat up/to hit sb
443	段	段	duan4	0	0	surname Duan
3218	段	段	duan4	0	0	paragraph/section/segment/stage (of a process)/classifier for stories, periods of time, lengths of thread etc
11511	殷	殷	yan1	0	0	dark red
1139	殷	殷	yin1	0	0	surname Yin/dynasty name at the end the Shang dynasty, after their move to Yinxu 殷墟 in modern Henan province
11993	殷	殷	yin1	0	0	flourishing/abundant/earnest/hospitable
12043	殷	殷	yin3	0	0	roll of thunder
43	毁	毀	hui3	0	0	to destroy;  to ruin/to defame
4770	毁	燬	hui3	0	0	to destroy by fire
